command,scope,metric,bytes,dimensions_json
022-payout-H1000000-W1-check,native_payout old_after_append,artifact,363,"{""H"":""1000000"",""N"":""1000000"",""W"":""1"",""floor"":""0"",""operations"":""1000006""}"
022-payout-H1000000-W1-check,native_payout old_after_append,head,48,"{""H"":""1000000"",""N"":""1000000"",""W"":""1"",""floor"":""0"",""operations"":""1000006""}"
022-payout-H1000000-W1-check,native_payout old_after_floor,opening,141,"{""H"":""1000000"",""N"":""1000000"",""W"":""1"",""floor"":""1000003"",""operations"":""1000008""}"
022-payout-H1000000-W1-check,native_payout old_after_floor,artifact,171,"{""H"":""1000000"",""N"":""1000000"",""W"":""1"",""floor"":""1000003"",""operations"":""1000008""}"
022-payout-H1000000-W1-check,native_payout old_after_floor,head,48,"{""H"":""1000000"",""N"":""1000000"",""W"":""1"",""floor"":""1000003"",""operations"":""1000008""}"
023-challenge-1000000-1000000-512-1,clearing activity disclosure:,core,16,"{""A"":""1000000"",""B"":""512"",""K"":""1"",""N"":""1000000""}"
023-challenge-1000000-1000000-512-1,clearing activity disclosure:,value,48,"{""A"":""1000000"",""B"":""512"",""K"":""1"",""N"":""1000000""}"
023-challenge-1000000-1000000-512-1,clearing activity disclosure:,account_change,80,"{""A"":""1000000"",""B"":""512"",""K"":""1"",""N"":""1000000""}"
023-challenge-1000000-1000000-512-1,clearing sizes:,identical_dealing,102750004,"{""A"":""1000000"",""B"":""512"",""E"":""1000000"",""K"":""1"",""N"":""1000000"",""rows"":""1000000"",""validators"":""100""}"
023-challenge-1000000-1000000-512-1,clearing sizes:,dealt_egress,10275000400,"{""A"":""1000000"",""B"":""512"",""E"":""1000000"",""K"":""1"",""N"":""1000000"",""rows"":""1000000"",""validators"":""100""}"
023-challenge-1000000-1000000-512-1,clearing sizes:,integrated_commitment,32,"{""A"":""1000000"",""B"":""512"",""E"":""1000000"",""K"":""1"",""N"":""1000000"",""rows"":""1000000"",""validators"":""100""}"
023-challenge-1000000-1000000-512-1,clearing sizes:,root_bundle,184,"{""A"":""1000000"",""B"":""512"",""E"":""1000000"",""K"":""1"",""N"":""1000000"",""rows"":""1000000"",""validators"":""100""}"
023-challenge-1000000-1000000-512-1,clearing sizes:,withdrawal_total,8,"{""A"":""1000000"",""B"":""512"",""E"":""1000000"",""K"":""1"",""N"":""1000000"",""rows"":""1000000"",""validators"":""100""}"
023-challenge-1000000-1000000-512-1,clearing sizes:,descriptor,192,"{""A"":""1000000"",""B"":""512"",""E"":""1000000"",""K"":""1"",""N"":""1000000"",""rows"":""1000000"",""validators"":""100""}"
023-challenge-1000000-1000000-512-1,clearing sizes:,certificate,69,"{""A"":""1000000"",""B"":""512"",""E"":""1000000"",""K"":""1"",""N"":""1000000"",""rows"":""1000000"",""validators"":""100""}"
023-challenge-1000000-1000000-512-1,clearing sizes:,header_certificate,101,"{""A"":""1000000"",""B"":""512"",""E"":""1000000"",""K"":""1"",""N"":""1000000"",""rows"":""1000000"",""validators"":""100""}"
023-challenge-1000000-1000000-512-1,clearing sizes:,header_roots_withdrawal_total_certificate,293,"{""A"":""1000000"",""B"":""512"",""E"":""1000000"",""K"":""1"",""N"":""1000000"",""rows"":""1000000"",""validators"":""100""}"
023-challenge-1000000-1000000-512-1,clearing sizes:,entry_receipt,305,"{""A"":""1000000"",""B"":""512"",""E"":""1000000"",""K"":""1"",""N"":""1000000"",""rows"":""1000000"",""validators"":""100""}"
023-challenge-1000000-1000000-512-1,clearing challenge:,challenge,943,"{""A"":""1000000"",""B"":""512"",""K"":""1"",""N"":""1000000"",""kind"":""debit""}"
023-challenge-1000000-1000000-512-1,clearing challenge:,challenge,994,"{""A"":""1000000"",""B"":""512"",""K"":""1"",""N"":""1000000"",""kind"":""entry""}"
023-challenge-1000000-1000000-512-1,clearing challenge:,challenge,417,"{""A"":""1000000"",""B"":""512"",""K"":""1"",""N"":""1000000"",""kind"":""fork""}"
023-challenge-1000000-1000000-512-1,clearing omitted payer:,activity_absence,769,"{""A"":""1000000"",""B"":""512"",""K"":""1"",""N"":""1000000"",""activity_rows"":""999999""}"
023-challenge-1000000-1000000-512-1,clearing omitted payer:,challenge,978,"{""A"":""1000000"",""B"":""512"",""K"":""1"",""N"":""1000000"",""activity_rows"":""999999""}"
024-challenge-1000000-1024-512-8,clearing activity disclosure:,core,16,"{""A"":""1024"",""B"":""512"",""K"":""8"",""N"":""1000000""}"
024-challenge-1000000-1024-512-8,clearing activity disclosure:,value,48,"{""A"":""1024"",""B"":""512"",""K"":""8"",""N"":""1000000""}"
024-challenge-1000000-1024-512-8,clearing activity disclosure:,account_change,80,"{""A"":""1024"",""B"":""512"",""K"":""8"",""N"":""1000000""}"
024-challenge-1000000-1024-512-8,clearing sizes:,identical_dealing,132147,"{""A"":""1024"",""B"":""512"",""E"":""8192"",""K"":""8"",""N"":""1000000"",""rows"":""1024"",""validators"":""100""}"
024-challenge-1000000-1024-512-8,clearing sizes:,dealt_egress,13214700,"{""A"":""1024"",""B"":""512"",""E"":""8192"",""K"":""8"",""N"":""1000000"",""rows"":""1024"",""validators"":""100""}"
024-challenge-1000000-1024-512-8,clearing sizes:,integrated_commitment,32,"{""A"":""1024"",""B"":""512"",""E"":""8192"",""K"":""8"",""N"":""1000000"",""rows"":""1024"",""validators"":""100""}"
024-challenge-1000000-1024-512-8,clearing sizes:,root_bundle,184,"{""A"":""1024"",""B"":""512"",""E"":""8192"",""K"":""8"",""N"":""1000000"",""rows"":""1024"",""validators"":""100""}"
024-challenge-1000000-1024-512-8,clearing sizes:,withdrawal_total,8,"{""A"":""1024"",""B"":""512"",""E"":""8192"",""K"":""8"",""N"":""1000000"",""rows"":""1024"",""validators"":""100""}"
024-challenge-1000000-1024-512-8,clearing sizes:,descriptor,192,"{""A"":""1024"",""B"":""512"",""E"":""8192"",""K"":""8"",""N"":""1000000"",""rows"":""1024"",""validators"":""100""}"
024-challenge-1000000-1024-512-8,clearing sizes:,certificate,69,"{""A"":""1024"",""B"":""512"",""E"":""8192"",""K"":""8"",""N"":""1000000"",""rows"":""1024"",""validators"":""100""}"
024-challenge-1000000-1024-512-8,clearing sizes:,header_certificate,101,"{""A"":""1024"",""B"":""512"",""E"":""8192"",""K"":""8"",""N"":""1000000"",""rows"":""1024"",""validators"":""100""}"
024-challenge-1000000-1024-512-8,clearing sizes:,header_roots_withdrawal_total_certificate,293,"{""A"":""1024"",""B"":""512"",""E"":""8192"",""K"":""8"",""N"":""1000000"",""rows"":""1024"",""validators"":""100""}"
024-challenge-1000000-1024-512-8,clearing sizes:,entry_receipt,401,"{""A"":""1024"",""B"":""512"",""E"":""8192"",""K"":""8"",""N"":""1000000"",""rows"":""1024"",""validators"":""100""}"
024-challenge-1000000-1024-512-8,clearing challenge:,challenge,718,"{""A"":""1024"",""B"":""512"",""K"":""8"",""N"":""1000000"",""kind"":""debit""}"
024-challenge-1000000-1024-512-8,clearing challenge:,challenge,961,"{""A"":""1024"",""B"":""512"",""K"":""8"",""N"":""1000000"",""kind"":""entry""}"
024-challenge-1000000-1024-512-8,clearing challenge:,challenge,417,"{""A"":""1024"",""B"":""512"",""K"":""8"",""N"":""1000000"",""kind"":""fork""}"
024-challenge-1000000-1024-512-8,clearing omitted payer:,activity_absence,544,"{""A"":""1024"",""B"":""512"",""K"":""8"",""N"":""1000000"",""activity_rows"":""1023""}"
024-challenge-1000000-1024-512-8,clearing omitted payer:,challenge,753,"{""A"":""1024"",""B"":""512"",""K"":""8"",""N"":""1000000"",""activity_rows"":""1023""}"
025-ack-N1000000-A1000000-B512-K1-W0-H0-check,durable_ack metadata,activity_append,132000000,"{""a"":1000000,""b"":512,""backend"":""tokio_filesystem"",""boundary"":""encoded_dealing_to_seal_and_production_persist_candidate_return"",""h"":0,""k"":1,""n"":1000000,""native_strategy"":""rayon_adaptive"",""native_worker_pools"":1,""public_store_concurrency"":3,""runtime_workers"":2,""w"":0,""workers"":16}"
025-ack-N1000000-A1000000-B512-K1-W0-H0-check,durable_ack metadata,encoded_dealing,102750004,"{""a"":1000000,""b"":512,""backend"":""tokio_filesystem"",""boundary"":""encoded_dealing_to_seal_and_production_persist_candidate_return"",""h"":0,""k"":1,""n"":1000000,""native_strategy"":""rayon_adaptive"",""native_worker_pools"":1,""public_store_concurrency"":3,""runtime_workers"":2,""w"":0,""workers"":16}"
025-ack-N1000000-A1000000-B512-K1-W0-H0-check,durable_ack metadata,log_and_private_io_buffer,2048,"{""a"":1000000,""b"":512,""backend"":""tokio_filesystem"",""boundary"":""encoded_dealing_to_seal_and_production_persist_candidate_return"",""h"":0,""k"":1,""n"":1000000,""native_strategy"":""rayon_adaptive"",""native_worker_pools"":1,""public_store_concurrency"":3,""runtime_workers"":2,""w"":0,""workers"":16}"
025-ack-N1000000-A1000000-B512-K1-W0-H0-check,durable_ack metadata,native_page,1024,"{""a"":1000000,""b"":512,""backend"":""tokio_filesystem"",""boundary"":""encoded_dealing_to_seal_and_production_persist_candidate_return"",""h"":0,""k"":1,""n"":1000000,""native_strategy"":""rayon_adaptive"",""native_worker_pools"":1,""public_store_concurrency"":3,""runtime_workers"":2,""w"":0,""workers"":16}"
025-ack-N1000000-A1000000-B512-K1-W0-H0-check,durable_ack metadata,payout_output,0,"{""a"":1000000,""b"":512,""backend"":""tokio_filesystem"",""boundary"":""encoded_dealing_to_seal_and_production_persist_candidate_return"",""h"":0,""k"":1,""n"":1000000,""native_strategy"":""rayon_adaptive"",""native_worker_pools"":1,""public_store_concurrency"":3,""runtime_workers"":2,""w"":0,""workers"":16}"
025-ack-N1000000-A1000000-B512-K1-W0-H0-check,durable_ack metadata,withdrawal_output,0,"{""a"":1000000,""b"":512,""backend"":""tokio_filesystem"",""boundary"":""encoded_dealing_to_seal_and_production_persist_candidate_return"",""h"":0,""k"":1,""n"":1000000,""native_strategy"":""rayon_adaptive"",""native_worker_pools"":1,""public_store_concurrency"":3,""runtime_workers"":2,""w"":0,""workers"":16}"
026-ack-N1000000-A1024-B512-K1-W0-H0-check,durable_ack metadata,activity_append,135168,"{""a"":1024,""b"":512,""backend"":""tokio_filesystem"",""boundary"":""encoded_dealing_to_seal_and_production_persist_candidate_return"",""h"":0,""k"":1,""n"":1000000,""native_strategy"":""rayon_adaptive"",""native_worker_pools"":1,""public_store_concurrency"":3,""runtime_workers"":2,""w"":0,""workers"":16}"
026-ack-N1000000-A1024-B512-K1-W0-H0-check,durable_ack metadata,encoded_dealing,105267,"{""a"":1024,""b"":512,""backend"":""tokio_filesystem"",""boundary"":""encoded_dealing_to_seal_and_production_persist_candidate_return"",""h"":0,""k"":1,""n"":1000000,""native_strategy"":""rayon_adaptive"",""native_worker_pools"":1,""public_store_concurrency"":3,""runtime_workers"":2,""w"":0,""workers"":16}"
026-ack-N1000000-A1024-B512-K1-W0-H0-check,durable_ack metadata,log_and_private_io_buffer,2048,"{""a"":1024,""b"":512,""backend"":""tokio_filesystem"",""boundary"":""encoded_dealing_to_seal_and_production_persist_candidate_return"",""h"":0,""k"":1,""n"":1000000,""native_strategy"":""rayon_adaptive"",""native_worker_pools"":1,""public_store_concurrency"":3,""runtime_workers"":2,""w"":0,""workers"":16}"
026-ack-N1000000-A1024-B512-K1-W0-H0-check,durable_ack metadata,native_page,1024,"{""a"":1024,""b"":512,""backend"":""tokio_filesystem"",""boundary"":""encoded_dealing_to_seal_and_production_persist_candidate_return"",""h"":0,""k"":1,""n"":1000000,""native_strategy"":""rayon_adaptive"",""native_worker_pools"":1,""public_store_concurrency"":3,""runtime_workers"":2,""w"":0,""workers"":16}"
026-ack-N1000000-A1024-B512-K1-W0-H0-check,durable_ack metadata,payout_output,0,"{""a"":1024,""b"":512,""backend"":""tokio_filesystem"",""boundary"":""encoded_dealing_to_seal_and_production_persist_candidate_return"",""h"":0,""k"":1,""n"":1000000,""native_strategy"":""rayon_adaptive"",""native_worker_pools"":1,""public_store_concurrency"":3,""runtime_workers"":2,""w"":0,""workers"":16}"
026-ack-N1000000-A1024-B512-K1-W0-H0-check,durable_ack metadata,withdrawal_output,0,"{""a"":1024,""b"":512,""backend"":""tokio_filesystem"",""boundary"":""encoded_dealing_to_seal_and_production_persist_candidate_return"",""h"":0,""k"":1,""n"":1000000,""native_strategy"":""rayon_adaptive"",""native_worker_pools"":1,""public_store_concurrency"":3,""runtime_workers"":2,""w"":0,""workers"":16}"
027-ack-N1000000-A1024-B512-K8-W0-H0-check,durable_ack metadata,activity_append,493568,"{""a"":1024,""b"":512,""backend"":""tokio_filesystem"",""boundary"":""encoded_dealing_to_seal_and_production_persist_candidate_return"",""h"":0,""k"":8,""n"":1000000,""native_strategy"":""rayon_adaptive"",""native_worker_pools"":1,""public_store_concurrency"":3,""runtime_workers"":2,""w"":0,""workers"":16}"
027-ack-N1000000-A1024-B512-K8-W0-H0-check,durable_ack metadata,encoded_dealing,132147,"{""a"":1024,""b"":512,""backend"":""tokio_filesystem"",""boundary"":""encoded_dealing_to_seal_and_production_persist_candidate_return"",""h"":0,""k"":8,""n"":1000000,""native_strategy"":""rayon_adaptive"",""native_worker_pools"":1,""public_store_concurrency"":3,""runtime_workers"":2,""w"":0,""workers"":16}"
027-ack-N1000000-A1024-B512-K8-W0-H0-check,durable_ack metadata,log_and_private_io_buffer,2048,"{""a"":1024,""b"":512,""backend"":""tokio_filesystem"",""boundary"":""encoded_dealing_to_seal_and_production_persist_candidate_return"",""h"":0,""k"":8,""n"":1000000,""native_strategy"":""rayon_adaptive"",""native_worker_pools"":1,""public_store_concurrency"":3,""runtime_workers"":2,""w"":0,""workers"":16}"
027-ack-N1000000-A1024-B512-K8-W0-H0-check,durable_ack metadata,native_page,1024,"{""a"":1024,""b"":512,""backend"":""tokio_filesystem"",""boundary"":""encoded_dealing_to_seal_and_production_persist_candidate_return"",""h"":0,""k"":8,""n"":1000000,""native_strategy"":""rayon_adaptive"",""native_worker_pools"":1,""public_store_concurrency"":3,""runtime_workers"":2,""w"":0,""workers"":16}"
027-ack-N1000000-A1024-B512-K8-W0-H0-check,durable_ack metadata,payout_output,0,"{""a"":1024,""b"":512,""backend"":""tokio_filesystem"",""boundary"":""encoded_dealing_to_seal_and_production_persist_candidate_return"",""h"":0,""k"":8,""n"":1000000,""native_strategy"":""rayon_adaptive"",""native_worker_pools"":1,""public_store_concurrency"":3,""runtime_workers"":2,""w"":0,""workers"":16}"
027-ack-N1000000-A1024-B512-K8-W0-H0-check,durable_ack metadata,withdrawal_output,0,"{""a"":1024,""b"":512,""backend"":""tokio_filesystem"",""boundary"":""encoded_dealing_to_seal_and_production_persist_candidate_return"",""h"":0,""k"":8,""n"":1000000,""native_strategy"":""rayon_adaptive"",""native_worker_pools"":1,""public_store_concurrency"":3,""runtime_workers"":2,""w"":0,""workers"":16}"
028-ack-N1000000-A1024-B8-K8-W0-H0-check,durable_ack metadata,activity_append,493568,"{""a"":1024,""b"":8,""backend"":""tokio_filesystem"",""boundary"":""encoded_dealing_to_seal_and_production_persist_candidate_return"",""h"":0,""k"":8,""n"":1000000,""native_strategy"":""rayon_adaptive"",""native_worker_pools"":1,""public_store_concurrency"":3,""runtime_workers"":2,""w"":0,""workers"":16}"
028-ack-N1000000-A1024-B8-K8-W0-H0-check,durable_ack metadata,encoded_dealing,126003,"{""a"":1024,""b"":8,""backend"":""tokio_filesystem"",""boundary"":""encoded_dealing_to_seal_and_production_persist_candidate_return"",""h"":0,""k"":8,""n"":1000000,""native_strategy"":""rayon_adaptive"",""native_worker_pools"":1,""public_store_concurrency"":3,""runtime_workers"":2,""w"":0,""workers"":16}"
028-ack-N1000000-A1024-B8-K8-W0-H0-check,durable_ack metadata,log_and_private_io_buffer,2048,"{""a"":1024,""b"":8,""backend"":""tokio_filesystem"",""boundary"":""encoded_dealing_to_seal_and_production_persist_candidate_return"",""h"":0,""k"":8,""n"":1000000,""native_strategy"":""rayon_adaptive"",""native_worker_pools"":1,""public_store_concurrency"":3,""runtime_workers"":2,""w"":0,""workers"":16}"
028-ack-N1000000-A1024-B8-K8-W0-H0-check,durable_ack metadata,native_page,1024,"{""a"":1024,""b"":8,""backend"":""tokio_filesystem"",""boundary"":""encoded_dealing_to_seal_and_production_persist_candidate_return"",""h"":0,""k"":8,""n"":1000000,""native_strategy"":""rayon_adaptive"",""native_worker_pools"":1,""public_store_concurrency"":3,""runtime_workers"":2,""w"":0,""workers"":16}"
028-ack-N1000000-A1024-B8-K8-W0-H0-check,durable_ack metadata,payout_output,0,"{""a"":1024,""b"":8,""backend"":""tokio_filesystem"",""boundary"":""encoded_dealing_to_seal_and_production_persist_candidate_return"",""h"":0,""k"":8,""n"":1000000,""native_strategy"":""rayon_adaptive"",""native_worker_pools"":1,""public_store_concurrency"":3,""runtime_workers"":2,""w"":0,""workers"":16}"
028-ack-N1000000-A1024-B8-K8-W0-H0-check,durable_ack metadata,withdrawal_output,0,"{""a"":1024,""b"":8,""backend"":""tokio_filesystem"",""boundary"":""encoded_dealing_to_seal_and_production_persist_candidate_return"",""h"":0,""k"":8,""n"":1000000,""native_strategy"":""rayon_adaptive"",""native_worker_pools"":1,""public_store_concurrency"":3,""runtime_workers"":2,""w"":0,""workers"":16}"
029-ack-N1000000-A128-B512-K1-W1000000-H0-check,durable_ack metadata,activity_append,82006400,"{""a"":128,""b"":512,""backend"":""tokio_filesystem"",""boundary"":""encoded_dealing_to_seal_and_production_persist_candidate_return"",""h"":0,""k"":1,""n"":1000000,""native_strategy"":""rayon_adaptive"",""native_worker_pools"":1,""public_store_concurrency"":3,""runtime_workers"":2,""w"":1000000,""workers"":16}"
